codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|04|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|62.961|-7.0158331832102
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|12|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|104.837|-6.5736956521739
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|08|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-730.238|-62.229893003172
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|76.697|-7.7096365929153
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|08|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1317.93|84.671695348005
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|428.872|29.686320652174
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|07|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1323.93|85.051695348005
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|08|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-252.36|-14.591739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1001.887|85.662607419165
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|05|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-87.918|-3.010218579235
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|02|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-9.713|2.4545762711864
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|08|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-12.338|2.6110869565217
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|07|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-243.36|-14.191739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|09|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1273.988|81.648923175828
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|12|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-12.458|2.2177739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|04|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-12.484|2.9006593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|10|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-16.618|1.9485739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|08|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-12.815|2.2191790656926
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|12|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1638.451|105.34305951532
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|04|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-23.462|2.3778021978022
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-9.484|3.0906593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|03|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-17.911|2.4656666666667
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|06|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-143.462|-6.4621978021978
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|11|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-13.935|2.47
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|12|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|350.365|22.308359195871
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|11|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|321.643|20.115831479875
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|01|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|263.044|6.1587777777778
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|02|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|228.911|4.7424444444444
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-85.082|-2.9131147540984
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|07|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-2746.815|-176.34082093431
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|04|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1266.553|105.27853900198
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|06|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-86.582|-2.9651980874317
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|05|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-32.078|1.7943956043956
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|02|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-12.179|2.3586666666667
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|11|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1507.442|96.96830719886
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|03|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1232.021|96.269212806026
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|06|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1313.253|84.396479369037
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|01|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-13.911|2.6756666666667
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|12|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-11.534|2.595
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-9.326|2.5878260869565
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|437.56|40.038853578854
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|10|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1322.107|86.088633285816
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|02|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1306.889|98.407676082863
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|05|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|127|9.86
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|08|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|128.066|10.021639344262
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|09|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|123.934|9.6983606557377
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|11|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|123|9.85
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|10|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|258|10.09
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|06|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|124|9.63
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|04|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|0|9.47
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|03|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|127|9.57
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|07|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|127|9.93
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|04|2022-01-12 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-14.989|-0.91384615384615
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|03|2022-01-12 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-12.033|-0.54711111111111
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|11|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1242.522|201.50434782609
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|06|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1251.016|201.31819672131
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|09|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|41.081|2.7213114754098
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|11|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-65.47|-4.2512615823236
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|12|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-92.686|-6.1033036350677
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|10|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-109.849|-7.1354347826087
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|01|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|48.291|-1.5239152542373
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|221.786|10.074026301567
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|06|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|219.736|9.9114033507476
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|07|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1297.739|208.31684782609
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|02|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-190|-15.82
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|02|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1|0.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|03|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1.102|0.093389830508475
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|02|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|0.898|0.076610169491525
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|10|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1|0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|11|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|89|3.37
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|05|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|152|5.6
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|04|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|149|5.56
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|01|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-1|-0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|05|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1|0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-14.338|2.4910869565217
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|02|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1|0.09
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|06|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-1|-0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|01|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|154|5.48
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|08|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|148|5.51
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|03|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-1|-0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|12|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|2|0.16
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|08|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|16|1.365
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|11|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-1|-0.09
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|09|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|131|4.81
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|02|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1|0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|06|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|148|5.52
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|07|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|152|5.59
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|03|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|151|5.3
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|01|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-1|-0.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|05|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1|0.08
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|06|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|0.978|1.2548351648352
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|04|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|0.978|0.084835164835165
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|11|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-182.246|-16.246885245902
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|02|2022-01-12 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-13.933|-0.52577777777778
449013|01791490343|EE|IRETI S.p.A.|2017|10|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-4.03|-0.1
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-01-14 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-1019.963|-70.6760079265
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-01-14 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-1051.795|-72.85454152405
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|04|2022-01-14 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-1017.242|-70.459450549451
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|150.703|8.2065934065934
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|06|2022-01-27 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|05|2022-01-27 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|05|2022-01-28 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|95|4.81
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|07|2022-01-28 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|96|3.2
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|06|2022-01-28 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|91|4.61
147779|01581060223|EE|ALTO GARDA SERVIZI S.p.A.|2021|11|2022-01-16 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-34.591|-0.3244262295082
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|11|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|285.293|18.657152530292
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|12|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|42.861|4.5839240506329
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|07|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|42.967|3.8889130434783
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|09|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|41.065|3.7121739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|10|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|19.177|2.0622784810127
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|418.66|22.336287367406
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|02|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|373.487|21.016
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|03|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|418.254|23.527
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|06|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|313.296|29.044945054945
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|10|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|322.117|30.144682822523
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|11|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|40.962|4.3737974683544
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|02|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|40.451|3.5086813186813
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|04|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|41.033|3.7107692307692
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|10|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|18.991|3.8458093242535
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|06|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|41.033|3.7107692307692
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|05|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|42.934|3.8884615384615
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|08|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|42.967|3.8889130434783
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|01|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|43.275|4.0006593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|03|2022-01-18 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|43.275|4.0006593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|01|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-11|2.76
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-14.034|3.0486813186813
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|11|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-9.926|2.263652173913
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|10|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|-13.534|2.575
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|05|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|265.406|24.78010989011
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|07|2022-01-13 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|0|0
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|04|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|267.296|25.044945054945
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|10|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|153|4.98
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|12|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|153|4.98
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|10|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|122|4.58
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|11|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|147|4.75
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|02|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|138|4.88
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|03|2022-01-14 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|-1048.878|-68.619905838041
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|05|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|243.642|13.442001441182
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|06|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|237.138|13.05613042695
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|01|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|267.649|16.381868131868
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|09|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|265|17.44
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|05|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|70.681|5.3784615384615
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|07|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|71|5.475
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|04|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|135.659|11.170769230769
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|06|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|68.659|5.2407692307692
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|08|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|97|7.055
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|01|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|48.02|2.9994124293785
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|11|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|92.326|7.3389130434783
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|09|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|180.077|10.17232002851
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|08|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|172.682|8.805397362794
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|10|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|272.163|18.595543478261
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|11|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|264.673|18.098913043478
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|12|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|270.163|18.385543478261
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|03|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|298.649|19.191868131868
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|07|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|245.239|13.672282608696
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|03|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|85.867|6.7946666666667
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|02|2022-01-08 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|262.705|16.186263736264
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|09|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|0.957|0.073260869565217
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|07|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1.022|0.078369565217391
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|08|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|AcuPhi|1.022|0.078369565217391
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|12|2022-01-10 00:00:00|2022-02-14 00:00:00|PRESENTE|AcuPhi|173.672|12.224754098361
