idcampagna;idcontrattorcr;idleg;tradedate;itp_energia_verde;prodotto;scope_details;opzione;flag_definitivo
2019.1R;5586;144583;2021-03-25;0;QFMIC181;Reforecasting 2103 - REF1;;true
2019.1R;5586;144583;2021-03-25;0;MYENG181;Reforecasting 2103 - REF1;;true
2019.1R;5586;154457;2020-10-16;0;SMFXL181;Proroghe da 2021.1R;;true
2019.1R;5586;154457;2020-10-16;0;LNKL181;Proroghe da 2021.1R;;true
2019.1R;5586;154457;2020-10-16;0;SALLMICL181;Proroghe da 2021.1R;;true
2019.1R;5586;154457;2020-10-16;0;QFMIC181;Proroghe da 2021.1R;;true
2019.1R;5586;154457;2020-10-16;0;MYENG181;Proroghe da 2021.1R;;true
2019.1R;5586;175641;2021-08-02;0.8;SMFXL181;Reforecasting 2106 - REF2;;true
2019.1R;5586;175641;2021-08-02;0.8;LNKL181;Reforecasting 2106 - REF2;;true
2019.1R;5586;175641;2021-08-02;0.8;SALLMICL181;Reforecasting 2106 - REF2;;true
2019.1R;5586;175641;2021-08-02;0.8;QFMIC181;Reforecasting 2106 - REF2;;true
2019.1R;5586;175641;2021-08-02;0.8;MYENG181;Reforecasting 2106 - REF2;;true
2019.1R;5586;194869;2022-03-03;0;SMFXL181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;194869;2022-03-03;0;LNKL181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;194869;2022-03-03;0;SALLMICL181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;194869;2022-03-03;0;QFMIC181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;194869;2022-03-03;0;MYENG181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;195102;2022-03-03;0;SMFXL181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;195102;2022-03-03;0;LNKL181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;195102;2022-03-03;0;SALLMICL181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;195102;2022-03-03;0;QFMIC181;unwinding scadenza 30-apr-23;;true
2019.1R;5586;195102;2022-03-03;0;MYENG181;unwinding scadenza 30-apr-23;;true
2019.1R;5587;154458;2020-10-16;0;SMFXL181;Proroghe da 2021.1R;PROFILO-NIGHT;true
2019.1R;5587;175048;2021-08-02;0;SMFXL181;Reforecasting 2106 - REF2;PROFILO-NIGHT;true
2019.1R;5588;139716;2020-10-16;0;LLINK181;Storno PH per 2021.1R;;true
2019.1R;5588;139716;2020-10-16;0;LFIX161;Storno PH per 2021.1R;;true
2019.1R;5588;139716;2020-10-16;0;LSALL174;Storno PH per 2021.1R;;true
2019.1R;5588;154551;2020-10-16;0;LLINK181;Proroghe da 2021.1R;;true
2019.1R;5588;154551;2020-10-16;0;LFIX161;Proroghe da 2021.1R;;true
2019.1R;5588;154551;2020-10-16;0;LSALL174;Proroghe da 2021.1R;;true
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO35;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO21;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO19;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO34;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO22;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO28;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO31;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO25;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO18;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;LLINKB192;Reforecasting 2103 - REF1;;true
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO27;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;LFLEX192;Reforecasting 2103 - REF1;;true
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO30;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO36;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO20;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO17;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO23;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO29;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO32;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO26;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO33;Reforecasting 2103 - REF1;;false
2019.4AR;5593;144589;2021-03-25;0;FITTIZIO24;Reforecasting 2103 - REF1;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO14;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO11;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;RADVL191;Reforecasting ott-20;;true
2019.4AR;5594;139279;2020-11-12;0;LKBL183;Reforecasting ott-20;;true
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO7;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO4;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO1;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;MYENG181;Reforecasting ott-20;;true
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO5;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO15;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO3;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO8;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;SMFXL181;Reforecasting ott-20;;true
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO16;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;SMFXL181;Reforecasting ott-20;PROFILO-H24;true
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO6;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO10;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO2;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO12;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO13;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;FITTIZIO9;Reforecasting ott-20;;false
2019.4AR;5594;139279;2020-11-12;0;MYENG181;Reforecasting ott-20;PROFILO-H24;true
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO14;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO11;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;RADVL191;Proroghe da 2021.4R;;true
2019.4AR;5594;177604;2021-05-04;0;LKBL183;Proroghe da 2021.4R;;true
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO7;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO4;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO1;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;MYENG181;Proroghe da 2021.4R;;true
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO5;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO15;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO3;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO8;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;SMFXL181;Proroghe da 2021.4R;;true
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO16;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;SMFXL181;Proroghe da 2021.4R;PROFILO-H24;true
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO6;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO10;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO2;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO12;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO13;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;FITTIZIO9;Proroghe da 2021.4R;;false
2019.4AR;5594;177604;2021-05-04;0;MYENG181;Proroghe da 2021.4R;PROFILO-H24;true
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO14;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO11;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;RADVL191;Reforecasting nov-21;;true
2019.4AR;5594;181498;2021-11-16;2.3;LKBL183;Reforecasting nov-21;;true
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO7;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO4;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO1;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;MYENG181;Reforecasting nov-21;;true
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO5;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO15;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO3;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO8;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;SMFXL181;Reforecasting nov-21;;true
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO16;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;SMFXL181;Reforecasting nov-21;PROFILO-H24;true
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO6;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO10;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO2;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO12;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO13;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;FITTIZIO9;Reforecasting nov-21;;false
2019.4AR;5594;181498;2021-11-16;2.3;MYENG181;Reforecasting nov-21;PROFILO-H24;true
2019.4BR;5609;181500;2021-11-16;2.3;LKBL183;Reforecasting nov-21;;true
2019.4BR;5609;181500;2021-11-16;2.3;SMFXL181;Reforecasting nov-21;;true
2019.4BR;5609;181500;2021-11-16;2.3;MYENG181;Reforecasting nov-21;PROFILO-H24;true
2019.4BR;5609;181500;2021-11-16;2.3;RADVL191;Reforecasting nov-21;;true
2019.4BR;5609;181500;2021-11-16;2.3;MYENG181;Reforecasting nov-21;;true
2019.4BR;5609;181500;2021-11-16;2.3;SMFXL181;Reforecasting nov-21;PROFILO-H24;true
2019.4BR;5610;144600;2021-03-25;0;LLINKB192;Reforecasting 2103 - REF1;;true
2019.4BR;5610;144600;2021-03-25;0;LFLEX192;Reforecasting 2103 - REF1;;true
2019.4BR;5610;144600;2021-03-25;0;FITTIZIO1;Reforecasting 2103 - REF1;;false
2019.3;5720;144607;2021-03-25;0;QFMICV184;Reforecasting 2103 - REF1;;true
2019.3;5720;144608;2021-03-25;0;QFMICV184;Reforecasting 2103 - REF1;;true
2019.3;5721;175058;2021-08-02;0.8;RADCONVL184;Reforecasting 2106 - REF2;;true
2019.3;5723;139289;2020-11-12;0;LSIC184;Reforecasting ott-20;;true
2019.3;5723;144614;2021-03-25;0;LSIC184;Reforecasting 2103 - REF1;;true
2019.3;5726;139295;2020-11-12;0;LLINKB192;Reforecasting ott-20;;true
2019.3;5726;139296;2020-11-12;0;LLINKB192;Reforecasting ott-20;;true
2019.3;5727;181507;2021-11-16;2.3;LPLVARRES181;Reforecasting nov-21;;true
2019.3;5728;175064;2021-08-02;0.8;LPERTV193;Reforecasting 2106 - REF2;;true
2019.3;5728;181509;2021-11-16;2.3;LPERTV193;Reforecasting nov-21;;true
2019.3;5729;175651;2021-08-02;0.8;LFIXSV193;Reforecasting 2106 - REF2;;true
2019.3;5731;139304;2020-11-12;0;LCERTV193;Reforecasting ott-20;;true
2019.3;5731;175066;2021-08-02;0.8;LCERTV193;Reforecasting 2106 - REF2;;true
2019.3;5732;139306;2020-11-12;0;LMOVV193;Reforecasting ott-20;;true
2019.3;5734;177615;2021-05-04;0;LSMARTV193;Proroghe da 2021.4R;;true
2019.3;5751;139313;2020-11-12;0;LPLFIXAU181;Reforecasting ott-20;;true
2019.3;5751;144641;2021-03-25;0;LPLFIXAU181;Reforecasting 2103 - REF1;;true
2019.3;5752;139315;2020-11-12;0;LPLVARAU181;Reforecasting ott-20;;true
2019.3;5754;175073;2021-08-02;0;MYENG181;Reforecasting 2106 - REF2;PROFILO-DAY;true
2019.3;5756;175075;2021-08-02;0;SSML191;Reforecasting 2106 - REF2;PROFILO-NIGHT;true
2019.3;5758;144655;2021-03-25;0;SSMEL193;Reforecasting 2103 - REF1;PROFILO-DAY;true
2019.3;5759;144658;2021-03-25;0;SSML191;Reforecasting 2103 - REF1;PROFILO-H24;true
2019.3;5761;175080;2021-08-02;0.8;LNKL193;Reforecasting 2106 - REF2;;true
2019.3;5762;144664;2021-03-25;0;XNOIL193;Reforecasting 2103 - REF1;;true
2019.4;5826;144673;2021-03-25;0;BTVE193;Reforecasting 2103 - REF1;;true
2019.4;5834;144681;2021-03-25;0;LPLVARRES181;Reforecasting 2103 - REF1;;true
2019.4;5835;144683;2021-03-25;0;LPERTV193;Reforecasting 2103 - REF1;;true
2019.4;5835;175089;2021-08-02;0.8;LPERTV193;Reforecasting 2106 - REF2;;true
2019.4;5836;175092;2021-08-02;0.8;LFIXSV193;Reforecasting 2106 - REF2;;true
2019.4;5838;144689;2021-03-25;0;LFLAT194;Reforecasting 2103 - REF1;;true
2019.4;5838;181524;2021-11-16;2.3;LFLAT194;Reforecasting nov-21;;true
2019.4;5838;181525;2021-11-16;2.3;LFLAT194;Reforecasting nov-21;;true
2019.4;5839;139339;2020-11-12;0;LFLEXV193;Reforecasting ott-20;;true
2019.4;5839;144692;2021-03-25;0;LFLEXV193;Reforecasting 2103 - REF1;;true
2019.4;5839;175097;2021-08-02;0.8;LFLEXV193;Reforecasting 2106 - REF2;;true
2019.4;5840;180521;2021-10-01;0;LSMARTV193;Storno PH per 2022.1R;;true
2019.4;5844;175106;2021-08-02;0;SSMVL194;Reforecasting 2106 - REF2;PROFILO-DAY;true
2019.4;5845;175108;2021-08-02;0;SSMVL194;Reforecasting 2106 - REF2;PROFILO-NIGHT;true
2019.4;5862;144705;2021-03-25;0;LLINKB192;Reforecasting 2103 - REF1;;true
2019.4;5862;144706;2021-03-25;0;LLINKB192;Reforecasting 2103 - REF1;;true
2019.4;6176;144773;2021-03-25;0;LCERTVS194;Reforecasting 2103 - REF1;;true
2019.4;6176;144773;2021-03-25;0;LCERTV194;Reforecasting 2103 - REF1;;true
2019.4;6176;175172;2021-08-02;0.8;LCERTVS194;Reforecasting 2106 - REF2;;true
2019.4;6176;175172;2021-08-02;0.8;LCERTV194;Reforecasting 2106 - REF2;;true
2019.4;6194;154006;2021-04-30;0;RADVL194;Storno scaduti per 2021.4R;;true
2019.4;6194;154006;2021-04-30;0;RADVL191;Storno scaduti per 2021.4R;;true
2019.4;6194;175174;2021-08-02;0.8;RADVL194;Reforecasting 2106 - REF2;;true
2019.4;6194;175174;2021-08-02;0.8;RADVL191;Reforecasting 2106 - REF2;;true
2019.1PR;6048;144723;2021-03-25;0;LPLVARAU181;Reforecasting 2103 - REF1;;true
2020.2R;6049;139364;2020-11-12;0;FITTIZIO27;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO33;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO26;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO32;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;LLINKB192;Reforecasting ott-20;;true
2020.2R;6049;139364;2020-11-12;0;FITTIZIO36;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO23;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO18;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO31;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO19;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO24;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO35;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO34;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO30;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO28;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO22;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO21;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO20;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO17;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;LFLEX192;Reforecasting ott-20;;true
2020.2R;6049;139364;2020-11-12;0;FITTIZIO25;Reforecasting ott-20;;false
2020.2R;6049;139364;2020-11-12;0;FITTIZIO29;Reforecasting ott-20;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO27;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO33;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO26;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO32;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;LLINKB192;Reforecasting 2103 - REF1;;true
2020.2R;6049;144725;2021-03-25;0;FITTIZIO36;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO23;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO18;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO31;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO19;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO24;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO35;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO34;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO30;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO28;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO22;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO21;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO20;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO17;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;LFLEX192;Reforecasting 2103 - REF1;;true
2020.2R;6049;144725;2021-03-25;0;FITTIZIO25;Reforecasting 2103 - REF1;;false
2020.2R;6049;144725;2021-03-25;0;FITTIZIO29;Reforecasting 2103 - REF1;;false
2020.2R;6051;175124;2021-08-02;0;SMFXL181;Reforecasting 2106 - REF2;PROFILO-NIGHT;true
2020.2R;6051;175124;2021-08-02;0;MYENG181;Reforecasting 2106 - REF2;PROFILO-NIGHT;true
2020.1;6076;139370;2020-11-12;0;BTVE193;Reforecasting ott-20;;true
2020.1;6076;144734;2021-03-25;0;BTVE193;Reforecasting 2103 - REF1;;true
2020.1;6101;139371;2020-11-12;0;LINKL201;Reforecasting ott-20;;true
2020.1;6102;139372;2020-11-12;0;RADVL201;Reforecasting ott-20;;true
2020.1;6102;175130;2021-08-02;0.8;RADVL201;Reforecasting 2106 - REF2;;true
2020.1;6103;175131;2021-08-02;0.8;LSMARTV193;Reforecasting 2106 - REF2;;true
2020.1;6104;144741;2021-03-25;0;LFLEXV193;Reforecasting 2103 - REF1;;true
2020.1;6104;144742;2021-03-25;0;LFLEXV193;Reforecasting 2103 - REF1;;true
2020.1;6104;175134;2021-08-02;0.8;LFLEXV193;Reforecasting 2106 - REF2;;true
2020.1;6104;181540;2021-11-16;2.3;LFLEXV193;Reforecasting nov-21;;true
2020.1;6104;181541;2021-11-16;2.3;LFLEXV193;Reforecasting nov-21;;true
